PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PeakHourStart3,PeakHourEnd3,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday,  SundayRate1,SundayStart1,SundayEnd1,SundayRate2,SundayStart2,SundayEnd2,SundayRate3,SundayStart3,SundayEnd3,StartTimeSunday,EndTimeSunday
9475,77562,0,First Hill,NULL,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,23-NOV-16,01-FEB-17,NULL,No Parking Allowed,0,0,4,480,659,4,660,1019,4,1020,1199,08AM,08PM,4,480,659,4,660,1019,4,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9476,35730,6,Denny Triangle,240,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,23-NOV-16,01-JUL-17,NULL,Paid Parking,0,1,1.5,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,1.5,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9477,12886,8,Denny Triangle,240,07:00:00,09:00:00,NULL,NULL,NULL,NULL,08AM,06PM,23-NOV-16,18-MAY-17,NULL,Paid Parking,0,1,1.5,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,1.5,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9478,57513,3,Commercial Core,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,24-NOV-16,01-JUL-17,NULL,Paid Parking,0,0,3.5,480,659,4,660,1019,3.5,1020,1199,08AM,08PM,3.5,480,659,4,660,1019,3.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9479,10053,5,South Lake Union,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,24-NOV-16,09-DEC-16,NULL,Paid Parking,2,1,2,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,2,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9480,11397,6,Belltown,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,29-NOV-16,01-JUL-17,NULL,Paid Parking,0,1,2.5,480,659,2.5,660,1019,2.5,1020,1199,08AM,08PM,2.5,480,659,2.5,660,1019,2.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9481,58829,4,South Lake Union,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,30-NOV-16,09-DEC-16,NULL,Paid Parking,0,0,2,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,2,480,659,2,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9482,51485,7,Belltown,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,30-NOV-16,12-DEC-16,NULL,Paid Parking,2,1,2.5,480,659,2.5,660,1019,2.5,1020,1199,08AM,08PM,2.5,480,659,2.5,660,1019,2.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10078,2925,4,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10079,59061,0,Pioneer Square,NULL,07:00:00,09:00:00,16:00:00,18:00:00,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,No Parking Allowed,0,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10080,2778,0,Pioneer Square,30,06:00:00,09:00:00,15:00:00,19:00:00,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,1,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10081,70726,0,Pioneer Square,30,06:00:00,09:00:00,15:00:00,19:00:00,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,1,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10082,47958,2,Pioneer Square,120,06:00:00,09:00:00,15:00:00,19:00:00,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,1,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10083,33734,10,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10084,11105,2,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,2,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10085,33733,6,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,2,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10086,77545,8,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10087,1217,6,Pioneer Square,120,06:00:00,09:00:00,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10088,1218,7,Pioneer Square,120,06:00:00,09:00:00,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,2,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10089,57349,7,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10090,2921,14,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,06PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,0,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,3,480,659,4.5,660,1079,NULL,NULL,NULL,08AM,06PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10091,12957,6,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10092,80842,9,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10093,8377,11,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10094,54609,8,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10095,76186,4,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,2,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10096,58410,8,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10097,9702,7,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10098,11126,10,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10099,35713,8,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,1,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10100,35502,4,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10101,58197,10,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10102,80841,8,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10103,35825,7,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10104,35433,5,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10105,35821,5,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10106,56982,7,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,1,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10107,76409,5,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10108,8609,3,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,06-JUN-17,NULL,Restricted Parking Zone,0,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10109,35434,5,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10110,81198,7,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,1,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10111,32466,6,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,1,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10112,11670,11,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10113,35501,7,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,1,1,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10114,34309,19,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Paid Parking,1,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10115,35714,10,First Hill,120,NULL,NULL,NULL,NULL,NULL,NULL,08AM,08PM,15-MAR-17,01-JUL-17,NULL,Restricted Parking Zone,0,0,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,4.5,480,659,4.5,660,1019,4.5,1020,1199,08AM,08PM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10845,31894,3,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10846,32433,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10847,58813,6,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10848,4438,9,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10849,81454,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10850,6198,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10851,31893,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10852,36121,6,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10853,32489,14,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10854,78042,6,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10855,10222,7,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10856,76986,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Carpool Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10857,78117,10,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10858,55429,7,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10859,32430,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10860,36117,10,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10861,35946,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10862,9678,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,2,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10863,54986,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10864,58677,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10865,24041,12,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,4,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10866,1026,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10867,28954,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10868,4437,10,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10869,81294,6,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,1,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10870,54305,5,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10871,13521,8,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,2,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10872,81290,11,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
10873,7266,3,NULL,240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,02-JUL-17,03-JUL-17,NULL,Paid Parking,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,NULL,NULL
